Unnamed: 0,problem_title,python_solutions,difficulty,num_of_lines,code_length,comments,cyclomatic_complexity,indents,loop_count,line_length,identifiers,readability
198.0,longest absolute file path,"class Solution:
    def lengthLongestPath(self, input: str) -> int:
        longest = 0
        path = []
        i = 0
        while i < len(input):
            length = 0
            depth = 0
            is_file = False
            in_path_component = False
            whitespaces = 0
            while i < len(input) and input[i] != '\n':
                if input[i] == '\t':
                    depth += 1
                elif input[i] == ' ':
                    if in_path_component:
                        # We may have whitespaces in folder and file names:
                        length += 1
                    else:
                        # Some test cases seem to use 4 whitespaces instead of one tab character:
                        whitespaces += 1
                        if whitespaces == 4:
                            depth += 1
                            whitespaces = 0
                elif input[i] == '.':
                    in_path_component = True
                    is_file = True
                    length += 1
                elif input[i] != '\n' and input[i] != '\t':
                    in_path_component = True
                    length += 1
                i += 1

            # Move back up the file tree to where we currently are:
            while depth < len(path):
                path.pop()

            if is_file:
                # We may have leading whitespaces which could be mistaken with depth. Add these too.
                length += (depth-len(path))*4
                # We may have leading whitespaces in case we saw a number of whitespaces which was not a multiple of 4. Add these too.
                length += whitespaces
                longest = max(longest, sum(path) + length)
            else:
                path.append(length+1)  # +1 as we need to take the separator ""/"" into account.
            i += 1
        return longest",Medium,46,1898,6.0,10,4.0,10.0,41.26086956521739,62.0,-0.5134782608695652
199.0,find the difference,"class Solution:
    def findTheDifference(self, s: str, t: str) -> str:
        for i in t:
            if s.count(i)!=t.count(i):
                return i",Easy,4,155,0.0,2,3.0,3.0,38.75,10.0,5.2125
200.0,elimination game,"class Solution:
    def lastRemaining(self, n: int) -> int:
        return 1 if n==1 else 2*(1+n//2-self.lastRemaining(n//2))
    
    def lastRemaining1(self, n: int) -> int:
        """"""""
        removing from left to right [1 2 3 4 5 6 7 8 9]==[2 4 6 8]==2*[1 2 3 4]
        """"""
        def helper(n,is_left):
            if n == 1: return 1
            if is_left: return 2*helper(n//2,False)
            if n%2==1: return 2*helper(n//2,True)
            return 2*helper(n//2,2)-1
        return helper(n,True)
    
    def lastRemaining2(self, n: int) -> int:
        if n==0: return
        st1,st2,left=list(range(1,n+1)),[],True
        while len(st1)>1:
            if not left:
                st1=st1[::-1]
            for i in range(1,len(st1),2):
                st2.append(st1[i])
            st1=list(st2) if left else list(st2[::-1])
            st2=[]
            left = not left
        return st1[0]",Medium,26,917,0.0,1,3.0,9.0,35.26923076923077,61.0,0.4857692307692307
201.0,perfect rectangle,"class Solution:
    def isRectangleCover(self, rectangles: List[List[int]]) -> bool:
        area = 0
        corner = set()
        X0 = Y0 = inf
        X1 = Y1 = -inf
        for x0, y0, x1, y1 in rectangles: 
            area += (x1-x0)*(y1-y0)
            X0 = min(x0, X0)
            Y0 = min(y0, Y0)
            X1 = max(x1, X1)
            Y1 = max(y1, Y1)
            corner ^= {(x0, y0), (x0, y1), (x1, y0), (x1, y1)}
        return area == (X1-X0)*(Y1-Y0) and corner == {(X0, Y0), (X0, Y1), (X1, Y0), (X1, Y1)}",Hard,13,521,0.0,1,3.0,1.0,40.07692307692308,45.0,1.653076923076922
202.0,is subsequence,"class Solution:
    def isSubsequence(self, s: str, t: str) -> bool:
        for i in range(len(s)): 
            if s[i] in t: 
                t =  t[t.index(s[i])+1:]
            else: 
                return False
        return True",Easy,7,237,0.0,1,3.0,2.0,33.857142857142854,12.0,5.512857142857144
203.0,utf 8 validation,"class Solution:
    def validUtf8(self, data: List[int]) -> bool:
        i=0
        while i<len(data):
            x=bin(data[i])[2:]
            if len(x)!=8:
                #Means it's a 1 byte
                i+=1
                continue
            cnt=0
            j=0
            while j<len(x) and x[j]=='1':
                cnt+=1#Count num of 1 or bytes 1(num of 1 must be 2,3 or 4)
                j+=1
            if cnt<=1 or cnt>4 or i+cnt>len(data):#cnt means number if bytes
                return False
            i+=1
            cnt-=1#because 1 one byte is used by current num
            while cnt>0:
                y=bin(data[i])[2:]
                if len(y)!=8 or not y.startswith('10'):
                    return False
                i+=1
                cnt-=1
        return True",Medium,24,814,4.0,3,4.0,7.0,33.916666666666664,38.0,2.8875
204.0,decode string,"class Solution:
    def decodeString(self, s: str) -> str:
        def helper(sub):
            res = ''                               # empty new string initailaized
			i = 0                                 # every time we get a valid new substring, we need to traverse through all of it 
            while i < len(sub):
                if sub[i].isdigit():           # if its a digit, we know the next would be an opening bracket,then our substring
                    d = ''                          # To find the whole number we do another while loop 
                    while sub[i].isdigit():
                        d += sub[i]
                        i += 1
                    st = [""[""]                # preemptively intializing with ""["" because we already know a number will always be followed by a opening bracket 
                    new_sub = ''         # We know that the next x characters will be the substring we need for recursion 
                    i += 1                    # This increment is because we already added '[' to the stack which would have been the open bracket at i
                    while st:                            # Now we get the substring using stack approach, just basic bracket validation
                        if sub[i+1] == ""["":         # i+1 to prevent going out of bounds since we are doing i+=1 after the check 
                            st.append(""["")           # I think not doing i+=1 right before ""while st"" and doing i+=1 will then let you check using sub[i]
                        if sub[i+1] == ""]"":
                            st.pop()
                        new_sub += sub[i]
                        i += 1
                    for j in range(int(d)):              # Now, we have whole substring and hence we need to execute that substring the amount of times the number we obtained
                        res += helper(new_sub)    # recursively call the function on that particular substring
                elif sub[i].isalpha():              # if the character of the current string is an alphabet add it to res
                    res += sub[i]
                i += 1 
            return res                 # Return the res generated after traversing throughout the current string 
        
        return helper(s)             # returns the result of the total string",Medium,28,2343,15.0,6,7.0,14.0,83.67857142857143,42.0,-1.9110714285714288
205.0,longest substring with at least k repeating characters,"class Solution:
    def longestSubstring(self, s: str, k: int) -> int:
        c_counts = []
        pc = None
        n = 0
        for c in s:
            if pc is None:
                pc = s
                n = 1
            else:
                if pc == c:
                    n += 1
                else:
                    c_counts.append((pc, n))
                    n = 1
            pc = c
        if pc:
            c_counts.append((pc, n))
        
        max_sub = 0
        for left in range(len(c_counts)):
            chars = {}
            for right in range(left, len(c_counts)):
                if not chars.get(c_counts[right][0]):
                    chars[c_counts[right][0]] = 0
                chars[c_counts[right][0]] += c_counts[right][1]
                if min(chars.values()) > k - 1:
                    max_sub = max(max_sub, sum(chars.values()))
        return max_sub",Medium,28,903,0.0,8,4.0,8.0,32.25,38.0,2.577499999999999
206.0,rotate function,"class Solution:
    def maxRotateFunction(self, A: List[int]) -> int:
        total = sum(A)
        ans = cur = sum(i * n for i, n in enumerate(A))
        for i in range(len(A)-1, 0, -1):
            cur += total - len(A) * A[i]
            ans = max(ans, cur)
        return ans",Medium,7,281,0.0,1,3.0,2.0,40.142857142857146,15.0,4.647142857142858
207.0,integer replacement,"class Solution:
    def integerReplacement(self, n: int) -> int:
        if n==1: return 0
        if n%2==0: return self.integerReplacement(n//2) + 1
        return min(self.integerReplacement(n-1),self.integerReplacement(n+1))+1",Medium,4,230,0.0,0,2.0,2.0,57.5,14.0,3.305
208.0,random pick index,"class Solution:

    def __init__(self, nums: List[int]):
        self.val_index = collections.defaultdict(list)
        
        for i, num in enumerate(nums):
            self.val_index[num].append(i)

    def pick(self, target: int) -> int:
        return random.choice(self.val_index[target])",Medium,9,296,0.0,1,2.0,1.0,32.888888888888886,11.0,5.760000000000001
209.0,evaluate division,"class Solution:
    def calcEquation(self, e: List[List[str]], v: List[float], q: List[List[str]]) -> List[float]:
    	V, e, k = {j: False for i in q for j in i}, sorted(i[0]+[i[1]] for i in zip(e,v)), 0
    	for i,[n,d,v] in enumerate(e):
    		if not (V[n] or V[d]): V[n], k = [1,k], k+1
    		[V[n],V[d]] = [V[n],[V[n][0]/v,k-1]] if V[n] else [[V[d][0]*v,k-1],V[d]]
    	return [-1 if not (V[n] and V[d] and V[n][1] == V[d][1]) else V[n][0]/V[d][0] for [n,d] in q]
		
		
		
- Junaid Mansuri
(LeetCode ID)@hotmail.com",Medium,11,520,0.0,2,1.0,8.0,47.27272727272727,35.0,2.065454545454545
